feature,target,spearman_rho,p_value,n,abs_rho
dWATER_FRAC_ring_500_1000,coh_diurnal,-0.261904761904762,0.530922861565801,8,0.261904761904762
park_MNDWI_core_minus_outer,coh_6-18h,0.261904761904762,0.530922861565801,8,0.261904761904762
park_MNDWI_core_minus_outer,coh_short,0.261904761904762,0.530922861565801,8,0.261904761904762
surface_water_core_advantage,coh_6-18h,-0.261904761904762,0.530922861565801,8,0.261904761904762
surface_water_core_advantage,coh_short,-0.261904761904762,0.530922861565801,8,0.261904761904762
surface_water_mid_advantage,att_2-7d,0.261904761904762,0.530922861565801,8,0.261904761904762
surface_water_outer_advantage,coh_18-30h (diurnal),-0.261904761904762,0.530922861565801,8,0.261904761904762
surface_water_outer_advantage,coh_diurnal,-0.261904761904762,0.530922861565801,8,0.261904761904762
wet_mid_advantage,att_18-30h (diurnal),0.261904761904762,0.530922861565801,8,0.261904761904762
wet_mid_advantage,att_diurnal,0.261904761904762,0.530922861565801,8,0.261904761904762
wet_outer_advantage,att_short,-0.261904761904762,0.530922861565801,8,0.261904761904762
wet_outer_advantage,coh_18-30h (diurnal),-0.261904761904762,0.530922861565801,8,0.261904761904762
wet_outer_advantage,coh_6-18h,-0.261904761904762,0.530922861565801,8,0.261904761904762
wet_outer_advantage,coh_diurnal,-0.261904761904762,0.530922861565801,8,0.261904761904762
wet_outer_advantage,coh_short,-0.261904761904762,0.530922861565801,8,0.261904761904762
MNDWI_contrast_persistence,att_2-6h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
MNDWI_contrast_persistence,coh_7-14d,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
MNDWI_contrast_persistence,coh_long,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dMNDWI_inner_minus_outer,att_2-6h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dMNDWI_inner_minus_outer,coh_7-14d,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dMNDWI_inner_minus_outer,coh_long,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dMNDWI_mid_minus_outer,att_6-18h,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dMNDWI_ring_500_1000,att_6-18h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDWI_mid_minus_outer,att_6-18h,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDWI_ring_0_250,att_18-30h (diurnal),0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDWI_ring_0_250,att_diurnal,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDWI_ring_250_500,coh_2-7d,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dWATER_FRAC_inner_minus_outer,att_6-18h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dWATER_FRAC_inner_minus_outer,att_long,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dWATER_FRAC_ring_0_250,att_6-18h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dWATER_FRAC_ring_500_1000,att_18-30h (diurnal),-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dWATER_FRAC_ring_500_1000,att_diurnal,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
park_MNDWI_core_minus_outer,att_2-7d,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
park_WATER_FRAC_core_minus_outer,att_18-30h (diurnal),0.2380952380952381,0.5701563208157683,8,0.2380952380952381
