feature,target,spearman_rho,p_value,n,abs_rho
distance_km,coh_short,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
green_contrast_persistence,att_18-30h (diurnal),-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
green_contrast_persistence,att_diurnal,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
green_core_advantage,att_2-7d,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
green_outer_advantage,coh_18-30h (diurnal),-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
green_outer_advantage,coh_diurnal,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
built_contrast_persistence,coh_18-30h (diurnal),0.1666666666666667,0.693238811728395,8,0.1666666666666667
built_contrast_persistence,coh_2-7d,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
built_contrast_persistence,coh_diurnal,0.1666666666666667,0.693238811728395,8,0.1666666666666667
built_outer_advantage,att_7-14d,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDBI_inner_minus_outer,coh_18-30h (diurnal),0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDBI_inner_minus_outer,coh_diurnal,0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDBI_mid_minus_outer,att_6-18h,0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDBI_ring_500_1000,att_7-14d,0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDVI_inner_minus_outer,coh_2-7d,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDVI_mid_minus_outer,coh_2-7d,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDVI_ring_0_250,att_2-6h,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDVI_ring_500_1000,att_18-30h (diurnal),-0.1666666666666667,0.693238811728395,8,0.1666666666666667
dNDVI_ring_500_1000,att_diurnal,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
green_contrast_persistence,att_6-18h,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
green_core_advantage,att_2-6h,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
green_outer_advantage,att_18-30h (diurnal),-0.1666666666666667,0.693238811728395,8,0.1666666666666667
green_outer_advantage,att_diurnal,-0.1666666666666667,0.693238811728395,8,0.1666666666666667
